time,core_level,up_level,downcomer_level,pzr_level,sgin_level,sgbr_level,react_pow,pzr_heater,rcpin_vel,rcpout_vel,core_temp_1,core_temp_2,core_temp_3,core_temp_4,core_temp_5,core_temp_6,core_temp_7,core_temp_8,core_temp_9,core_temp_10,core_temp_11,core_temp_12,hot_leg_pres,sg_pres,return_pipe_flow,return_valve_flow,br_mfw_flow1,in_mfw_flow1,in_afw_flow1,br_lp_flow,in_lp_flow,heat_ex_flow_f,heat_ex_v_flow_f,heat_ex_f_flow_f,heat_ex_flow_i,heat_ex_v_flow_i,heat_ex_f_flow_i,afw_intact_flow,sg_junction_flow,sg_jun_172_flow,sg_jun_176_flow,sg_bottom_flow,sg_bottom_flow_2,cr_ex_temp_g,cr_ex_temp_f,cr_en_temp_g,cr_en_temp_f,btm_pool_temp_f,top_pool_temp_f,mid_pool_temp_f,top_pool_temp_g,diverter_temp_g,diverter_temp_f,return_temp_g,return_temp_f,hx_temp_g,hx_temp_f,sg_exit_temp_g,sg_exit_temp_f,sg_entr_temp_g,sg_entr_temp_f,void_pool_05,void_pool_04,void_pool_03,void_pool_06,void_pool_02,void_pool_01,void_pool_07,void_pool_08,void_pool_09,void_pool_10,void_pool_11,void_pool_12,top_pool_pres,valve_position,top_hx_pres,bot_hx_pres,val_pres,div_pressure,void_hx_04,void_hx_01,void_rp_04,void_rp_01,void_rp_08
6.5000e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.4283e+00,7.8753e+00,7.4161e+00,1.0080e+08,0.0000e+00,0.0000e+00,0.0000e+00,5.7283e+02,5.7438e+02,5.7875e+02,5.8090e+02,5.8321e+02,5.8537e+02,5.8744e+02,5.8955e+02,5.9023e+02,5.9200e+02,5.8922e+02,5.8971e+02,1.2827e+07,7.4012e+06,2.3282e+01,2.2189e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.4392e+02,6.8427e+02,2.2832e+01,0.0000e+00,0.0000e+00,2.3226e+01,0.0000e+00,0.0000e+00,0.0000e+00,-6.6334e+00,0.0000e+00,0.0000e+00,-5.2943e+01,-1.9816e+03,6.0301e+02,5.8740e+02,6.0320e+02,5.6626e+02,3.0630e+02,3.0618e+02,3.0637e+02,3.7837e+02,5.6303e+02,5.6274e+02,5.6221e+02,5.5596e+02,5.6232e+02,5.5618e+02,5.6291e+02,5.6277e+02,5.6326e+02,5.6304e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.6207e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2184e+05,0.0000e+00,7.4009e+06,7.3374e+06,0.0000e+00,7.3971e+06,2.7978e-01,1.9355e-02,7.8186e-01,5.9293e-01,7.5603e-01
6.5504e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.4036e+00,7.6215e+00,7.3001e+00,1.0005e+08,0.0000e+00,0.0000e+00,0.0000e+00,5.7250e+02,5.7404e+02,5.7837e+02,5.8051e+02,5.8279e+02,5.8493e+02,5.8698e+02,5.8907e+02,5.8974e+02,5.9149e+02,5.8873e+02,5.8921e+02,1.2797e+07,7.4514e+06,2.4622e+01,2.4387e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.4413e+02,6.8553e+02,2.2793e+01,0.0000e+00,0.0000e+00,2.2926e+01,0.0000e+00,0.0000e+00,0.0000e+00,7.3246e+01,0.0000e+00,0.0000e+00,2.3742e+02,4.8419e+02,6.0282e+02,5.8692e+02,6.0302e+02,5.6599e+02,3.0635e+02,3.0622e+02,3.0642e+02,3.7835e+02,5.6371e+02,5.6320e+02,5.6265e+02,5.5645e+02,5.6273e+02,5.5686e+02,5.6335e+02,5.6324e+02,5.6370e+02,5.6333e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.5881e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2176e+05,0.0000e+00,7.4400e+06,7.3847e+06,0.0000e+00,7.4475e+06,3.0210e-01,2.0279e-02,7.8113e-01,5.7290e-01,7.8782e-01
6.6001e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.3792e+00,7.8469e+00,7.2493e+00,9.9351e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7220e+02,5.7372e+02,5.7802e+02,5.8014e+02,5.8241e+02,5.8453e+02,5.8656e+02,5.8863e+02,5.8930e+02,5.9103e+02,5.8828e+02,5.8876e+02,1.2770e+07,7.4864e+06,2.2850e+01,2.3442e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.4319e+02,6.8888e+02,2.2444e+01,0.0000e+00,0.0000e+00,2.2468e+01,0.0000e+00,0.0000e+00,0.0000e+00,6.4092e+01,0.0000e+00,0.0000e+00,4.0669e+02,2.3251e+02,6.0266e+02,5.8646e+02,6.0286e+02,5.6573e+02,3.0639e+02,3.0625e+02,3.0646e+02,3.7834e+02,5.6430e+02,5.6353e+02,5.6298e+02,5.5699e+02,5.6304e+02,5.5668e+02,5.6366e+02,5.6356e+02,5.6402e+02,5.6366e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.5559e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2168e+05,0.0000e+00,7.4656e+06,7.4172e+06,0.0000e+00,7.4825e+06,3.0352e-01,2.0254e-02,7.5700e-01,5.5906e-01,7.9315e-01
6.6500e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.3551e+00,7.7444e+00,7.1863e+00,9.8676e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7192e+02,5.7344e+02,5.7772e+02,5.7982e+02,5.8207e+02,5.8418e+02,5.8620e+02,5.8825e+02,5.8890e+02,5.9062e+02,5.8788e+02,5.8833e+02,1.2744e+07,7.5183e+06,2.2214e+01,2.3038e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.4210e+02,6.8949e+02,2.2702e+01,0.0000e+00,0.0000e+00,2.2579e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.9588e+01,0.0000e+00,0.0000e+00,9.3361e+01,1.1386e+02,6.0250e+02,5.8603e+02,6.0270e+02,5.6549e+02,3.0643e+02,3.0628e+02,3.0651e+02,3.7832e+02,5.6480e+02,5.6382e+02,5.6327e+02,5.5736e+02,5.6333e+02,5.5785e+02,5.6395e+02,5.6385e+02,5.6431e+02,5.6397e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.5236e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2160e+05,0.0000e+00,7.5006e+06,7.4482e+06,0.0000e+00,7.5143e+06,2.9564e-01,2.1038e-02,7.3888e-01,5.6760e-01,7.7960e-01
6.7004e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.3247e+00,7.7497e+00,6.7242e+00,9.8026e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7167e+02,5.7317e+02,5.7744e+02,5.7953e+02,5.8177e+02,5.8387e+02,5.8587e+02,5.8791e+02,5.8855e+02,5.9026e+02,5.8751e+02,5.8795e+02,1.2713e+07,7.4349e+06,2.2598e+01,2.3668e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.4159e+02,6.8545e+02,2.2437e+01,0.0000e+00,0.0000e+00,2.2656e+01,0.0000e+00,0.0000e+00,0.0000e+00,4.6995e+01,0.0000e+00,0.0000e+00,2.6407e+02,5.5025e+02,6.0231e+02,5.8562e+02,6.0251e+02,5.6526e+02,3.0648e+02,3.0631e+02,3.0655e+02,3.7830e+02,5.6341e+02,5.6305e+02,5.6254e+02,5.5672e+02,5.6260e+02,5.5600e+02,5.6300e+02,5.6309e+02,5.6355e+02,5.6389e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.4910e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2153e+05,0.0000e+00,7.4210e+06,7.3696e+06,0.0000e+00,7.4311e+06,2.8976e-01,2.1236e-02,7.1946e-01,5.7002e-01,7.5281e-01
6.7502e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.2834e+00,7.7724e+00,7.3881e+00,9.7410e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7145e+02,5.7295e+02,5.7721e+02,5.7930e+02,5.8153e+02,5.8362e+02,5.8561e+02,5.8764e+02,5.8827e+02,5.8997e+02,5.8720e+02,5.8762e+02,1.2675e+07,7.3902e+06,2.2502e+01,2.2664e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.4067e+02,6.7866e+02,2.2385e+01,0.0000e+00,0.0000e+00,2.2827e+01,0.0000e+00,0.0000e+00,0.0000e+00,3.3818e+01,0.0000e+00,0.0000e+00,-9.2795e+02,2.3324e+02,6.0208e+02,5.8526e+02,6.0228e+02,5.6505e+02,3.0652e+02,3.0634e+02,3.0660e+02,3.7828e+02,5.6263e+02,5.6264e+02,5.6214e+02,5.5624e+02,5.6218e+02,5.5704e+02,5.6260e+02,5.6267e+02,5.6314e+02,5.6348e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.4588e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2145e+05,0.0000e+00,7.3846e+06,7.3278e+06,0.0000e+00,7.3865e+06,2.8894e-01,1.9303e-02,7.2129e-01,5.7146e-01,7.2571e-01
6.8000e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.2382e+00,7.4409e+00,6.9556e+00,9.6818e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7125e+02,5.7275e+02,5.7701e+02,5.7910e+02,5.8132e+02,5.8340e+02,5.8539e+02,5.8741e+02,5.8803e+02,5.8972e+02,5.8694e+02,5.8735e+02,1.2638e+07,7.3510e+06,2.1869e+01,2.1789e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.3964e+02,6.7259e+02,2.2910e+01,0.0000e+00,0.0000e+00,2.2287e+01,0.0000e+00,0.0000e+00,0.0000e+00,7.2522e+01,0.0000e+00,0.0000e+00,7.1001e+02,1.3344e+03,6.0186e+02,5.8495e+02,6.0206e+02,5.6485e+02,3.0656e+02,3.0637e+02,3.0664e+02,3.7826e+02,5.6220e+02,5.6227e+02,5.6172e+02,5.5592e+02,5.6178e+02,5.5647e+02,5.6225e+02,5.6231e+02,5.6273e+02,5.6315e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.4265e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2137e+05,0.0000e+00,7.3319e+06,7.2806e+06,0.0000e+00,7.3467e+06,2.9032e-01,2.1136e-02,7.2678e-01,5.6484e-01,7.1917e-01
6.8503e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.1887e+00,7.7555e+00,7.1289e+00,9.6247e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7107e+02,5.7256e+02,5.7682e+02,5.7890e+02,5.8113e+02,5.8321e+02,5.8520e+02,5.8721e+02,5.8783e+02,5.8951e+02,5.8672e+02,5.8712e+02,1.2606e+07,7.3079e+06,2.0667e+01,2.0497e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.3848e+02,6.6770e+02,2.1911e+01,0.0000e+00,0.0000e+00,2.2295e+01,0.0000e+00,0.0000e+00,0.0000e+00,-1.0695e+02,0.0000e+00,0.0000e+00,-2.5434e+01,1.4435e+02,6.0166e+02,5.8469e+02,6.0186e+02,5.6467e+02,3.0660e+02,3.0639e+02,3.0669e+02,3.7824e+02,5.6181e+02,5.6187e+02,5.6135e+02,5.5522e+02,5.6137e+02,5.5649e+02,5.6185e+02,5.6191e+02,5.6236e+02,5.6276e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.3941e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2129e+05,0.0000e+00,7.2911e+06,7.2408e+06,0.0000e+00,7.3042e+06,2.7246e-01,1.9964e-02,7.2533e-01,5.9609e-01,7.2018e-01
6.9005e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.1378e+00,7.4293e+00,7.1394e+00,9.5697e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7089e+02,5.7238e+02,5.7664e+02,5.7872e+02,5.8094e+02,5.8302e+02,5.8500e+02,5.8702e+02,5.8763e+02,5.8931e+02,5.8652e+02,5.8691e+02,1.2579e+07,7.2730e+06,2.2123e+01,2.1221e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.3731e+02,6.6440e+02,2.2391e+01,0.0000e+00,0.0000e+00,2.2120e+01,0.0000e+00,0.0000e+00,0.0000e+00,5.6275e+01,0.0000e+00,0.0000e+00,3.2122e+02,3.7102e+02,6.0149e+02,5.8447e+02,6.0170e+02,5.6451e+02,3.0665e+02,3.0642e+02,3.0673e+02,3.7822e+02,5.6148e+02,5.6154e+02,5.6095e+02,5.5488e+02,5.6098e+02,5.5544e+02,5.6152e+02,5.6158e+02,5.6204e+02,5.6241e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.3617e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2121e+05,0.0000e+00,7.2476e+06,7.1974e+06,0.0000e+00,7.2690e+06,2.7461e-01,2.1467e-02,7.5827e-01,5.9453e-01,7.2715e-01
6.9502e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.0961e+00,7.4258e+00,6.8175e+00,9.5173e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7072e+02,5.7221e+02,5.7645e+02,5.7853e+02,5.8075e+02,5.8282e+02,5.8481e+02,5.8682e+02,5.8744e+02,5.8911e+02,5.8633e+02,5.8672e+02,1.2569e+07,7.3401e+06,2.3611e+01,2.2359e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.3454e+02,6.6535e+02,2.2642e+01,0.0000e+00,0.0000e+00,2.2444e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.4343e+02,0.0000e+00,0.0000e+00,4.5608e+02,7.8568e+02,6.0143e+02,5.8427e+02,6.0164e+02,5.6437e+02,3.0669e+02,3.0645e+02,3.0677e+02,3.7820e+02,5.6251e+02,5.6217e+02,5.6159e+02,5.5539e+02,5.6163e+02,5.5653e+02,5.6234e+02,5.6221e+02,5.6269e+02,5.6240e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.3296e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2113e+05,0.0000e+00,7.3195e+06,7.2659e+06,0.0000e+00,7.3361e+06,2.7950e-01,2.1045e-02,7.8337e-01,5.9161e-01,7.5257e-01
7.0001e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.0707e+00,7.6221e+00,6.7822e+00,9.4666e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7056e+02,5.7204e+02,5.7627e+02,5.7834e+02,5.8055e+02,5.8262e+02,5.8460e+02,5.8661e+02,5.8723e+02,5.8891e+02,5.8614e+02,5.8653e+02,1.2574e+07,7.3801e+06,2.4670e+01,2.4553e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.3272e+02,6.6621e+02,2.2401e+01,0.0000e+00,0.0000e+00,2.2829e+01,0.0000e+00,0.0000e+00,0.0000e+00,-8.4840e+01,0.0000e+00,0.0000e+00,-8.3401e+02,-1.0989e+03,6.0146e+02,5.8410e+02,6.0166e+02,5.6424e+02,3.0673e+02,3.0648e+02,3.0682e+02,3.7819e+02,5.6310e+02,5.6254e+02,5.6200e+02,5.5582e+02,5.6210e+02,5.5603e+02,5.6267e+02,5.6258e+02,5.6303e+02,5.6270e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.2974e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2105e+05,0.0000e+00,7.3706e+06,7.3153e+06,0.0000e+00,7.3764e+06,3.0169e-01,1.9487e-02,7.7764e-01,5.6752e-01,7.8717e-01
7.0502e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.0525e+00,7.5392e+00,7.0772e+00,9.4175e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7041e+02,5.7188e+02,5.7609e+02,5.7816e+02,5.8036e+02,5.8242e+02,5.8440e+02,5.8641e+02,5.8702e+02,5.8869e+02,5.8594e+02,5.8633e+02,1.2580e+07,7.4145e+06,2.2581e+01,2.3285e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.3211e+02,6.6556e+02,2.2457e+01,0.0000e+00,0.0000e+00,2.2279e+01,0.0000e+00,0.0000e+00,0.0000e+00,7.1277e+01,0.0000e+00,0.0000e+00,3.1137e+02,5.1878e+02,6.0150e+02,5.8391e+02,6.0170e+02,5.6413e+02,3.0678e+02,3.0650e+02,3.0686e+02,3.7817e+02,5.6365e+02,5.6286e+02,5.6230e+02,5.5637e+02,5.6239e+02,5.5683e+02,5.6300e+02,5.6290e+02,5.6335e+02,5.6297e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.2651e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2097e+05,0.0000e+00,7.3952e+06,7.3440e+06,0.0000e+00,7.4106e+06,3.0255e-01,2.0387e-02,7.5131e-01,5.5418e-01,7.9041e-01
7.1000e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.0348e+00,7.7227e+00,7.1306e+00,9.3704e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7028e+02,5.7175e+02,5.7594e+02,5.7800e+02,5.8020e+02,5.8225e+02,5.8422e+02,5.8622e+02,5.8683e+02,5.8850e+02,5.8575e+02,5.8613e+02,1.2582e+07,7.4403e+06,2.1968e+01,2.2819e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.3287e+02,6.6131e+02,2.2787e+01,0.0000e+00,0.0000e+00,2.2600e+01,0.0000e+00,0.0000e+00,0.0000e+00,3.8452e+01,0.0000e+00,0.0000e+00,-1.6320e+02,1.4010e+02,6.0151e+02,5.8373e+02,6.0172e+02,5.6402e+02,3.0682e+02,3.0653e+02,3.0691e+02,3.7815e+02,5.6406e+02,5.6310e+02,5.6257e+02,5.5670e+02,5.6262e+02,5.5750e+02,5.6323e+02,5.6314e+02,5.6359e+02,5.6327e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.2330e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2090e+05,0.0000e+00,7.4260e+06,7.3726e+06,0.0000e+00,7.4364e+06,2.9413e-01,2.1063e-02,7.3206e-01,5.6198e-01,7.7415e-01
7.1504e+02,4.0766e+00,3.8194e+00,5.5374e+00,6.0122e+00,7.5714e+00,7.0084e+00,9.3242e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7018e+02,5.7163e+02,5.7583e+02,5.7788e+02,5.8007e+02,5.8212e+02,5.8408e+02,5.8607e+02,5.8668e+02,5.8834e+02,5.8558e+02,5.8596e+02,1.2576e+07,7.3595e+06,2.2654e+01,2.3783e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.3065e+02,6.5727e+02,2.2341e+01,0.0000e+00,0.0000e+00,2.2240e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.8163e+01,0.0000e+00,0.0000e+00,2.2576e+02,4.7494e+02,6.0147e+02,5.8354e+02,6.0167e+02,5.6392e+02,3.0686e+02,3.0655e+02,3.0695e+02,3.7813e+02,5.6270e+02,5.6235e+02,5.6180e+02,5.5608e+02,5.6183e+02,5.5660e+02,5.6228e+02,5.6239e+02,5.6285e+02,5.6323e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.2005e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2082e+05,0.0000e+00,7.3409e+06,7.2887e+06,0.0000e+00,7.3556e+06,2.8809e-01,2.0996e-02,7.1428e-01,5.6615e-01,7.4707e-01
7.2002e+02,4.0766e+00,3.8194e+00,5.5374e+00,5.9781e+00,7.5017e+00,6.9480e+00,9.2801e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7009e+02,5.7155e+02,5.7575e+02,5.7780e+02,5.7999e+02,5.8203e+02,5.8398e+02,5.8597e+02,5.8657e+02,5.8822e+02,5.8544e+02,5.8581e+02,1.2559e+07,7.3077e+06,2.2287e+01,2.2462e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.2889e+02,6.5084e+02,2.2522e+01,0.0000e+00,0.0000e+00,2.2486e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.8646e+01,0.0000e+00,0.0000e+00,1.9949e+02,4.3047e+02,6.0137e+02,5.8337e+02,6.0157e+02,5.6383e+02,3.0691e+02,3.0658e+02,3.0699e+02,3.7811e+02,5.6181e+02,5.6187e+02,5.6134e+02,5.5551e+02,5.6139e+02,5.5628e+02,5.6183e+02,5.6190e+02,5.6237e+02,5.6277e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.1685e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2074e+05,0.0000e+00,7.2944e+06,7.2410e+06,0.0000e+00,7.3039e+06,2.8718e-01,2.1031e-02,7.1411e-01,5.6643e-01,7.1921e-01
7.2500e+02,4.0766e+00,3.8194e+00,5.5374e+00,5.9403e+00,7.4936e+00,6.9351e+00,9.2373e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.7002e+02,5.7147e+02,5.7567e+02,5.7772e+02,5.7991e+02,5.8196e+02,5.8391e+02,5.8589e+02,5.8649e+02,5.8813e+02,5.8534e+02,5.8571e+02,1.2541e+07,7.2637e+06,2.1084e+01,2.0742e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.2763e+02,6.4613e+02,2.2322e+01,0.0000e+00,0.0000e+00,2.1999e+01,0.0000e+00,0.0000e+00,0.0000e+00,5.2921e+01,0.0000e+00,0.0000e+00,7.0154e+02,-3.8505e+03,6.0126e+02,5.8323e+02,6.0146e+02,5.6374e+02,3.0695e+02,3.0660e+02,3.0704e+02,3.7809e+02,5.6139e+02,5.6146e+02,5.6091e+02,5.5525e+02,5.6097e+02,5.5578e+02,5.6142e+02,5.6149e+02,5.6194e+02,5.6236e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.1365e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2066e+05,0.0000e+00,7.2446e+06,7.1941e+06,0.0000e+00,7.2601e+06,2.8518e-01,2.0919e-02,7.2053e-01,5.5515e-01,7.1080e-01
7.3000e+02,4.0766e+00,3.8194e+00,5.5374e+00,5.8992e+00,7.3204e+00,6.9380e+00,9.1957e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6993e+02,5.7139e+02,5.7559e+02,5.7764e+02,5.7983e+02,5.8187e+02,5.8383e+02,5.8581e+02,5.8640e+02,5.8805e+02,5.8526e+02,5.8562e+02,1.2523e+07,7.2154e+06,2.0770e+01,2.0582e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.2679e+02,6.4371e+02,2.2372e+01,0.0000e+00,0.0000e+00,2.2065e+01,0.0000e+00,0.0000e+00,0.0000e+00,-3.2716e+02,0.0000e+00,0.0000e+00,-1.2016e+03,1.9682e+02,6.0115e+02,5.8312e+02,6.0135e+02,5.6366e+02,3.0699e+02,3.0663e+02,3.0708e+02,3.7807e+02,5.6092e+02,5.6100e+02,5.6044e+02,5.5432e+02,5.6047e+02,5.5517e+02,5.6096e+02,5.6104e+02,5.6149e+02,5.6192e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.1043e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2058e+05,0.0000e+00,7.1941e+06,7.1448e+06,0.0000e+00,7.2113e+06,2.7238e-01,2.1069e-02,7.2367e-01,5.9670e-01,7.1286e-01
7.3501e+02,4.0766e+00,3.8194e+00,5.5374e+00,5.8605e+00,7.4775e+00,6.7744e+00,9.1553e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6983e+02,5.7129e+02,5.7548e+02,5.7753e+02,5.7972e+02,5.8176e+02,5.8372e+02,5.8570e+02,5.8630e+02,5.8795e+02,5.8517e+02,5.8553e+02,1.2510e+07,7.2573e+06,2.2529e+01,2.0956e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.2680e+02,6.4335e+02,2.2687e+01,0.0000e+00,0.0000e+00,2.2433e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.9666e+02,0.0000e+00,0.0000e+00,4.6927e+02,8.2509e+02,6.0107e+02,5.8303e+02,6.0127e+02,5.6359e+02,3.0703e+02,3.0665e+02,3.0713e+02,3.7805e+02,5.6164e+02,5.6140e+02,5.6085e+02,5.5459e+02,5.6091e+02,5.5593e+02,5.6157e+02,5.6143e+02,5.6185e+02,5.6176e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.0721e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2050e+05,0.0000e+00,7.2422e+06,7.1883e+06,0.0000e+00,7.2535e+06,2.7635e-01,2.0137e-02,7.7018e-01,5.9118e-01,7.2527e-01
7.4001e+02,4.0766e+00,3.8194e+00,5.5374e+00,5.8346e+00,7.2052e+00,6.4080e+00,9.1161e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6973e+02,5.7118e+02,5.7536e+02,5.7740e+02,5.7959e+02,5.8163e+02,5.8359e+02,5.8557e+02,5.8617e+02,5.8782e+02,5.8506e+02,5.8542e+02,1.2511e+07,7.2965e+06,2.4956e+01,2.4288e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.2651e+02,6.4458e+02,2.2405e+01,0.0000e+00,0.0000e+00,2.2285e+01,0.0000e+00,0.0000e+00,0.0000e+00,4.7377e+01,0.0000e+00,0.0000e+00,1.1144e+02,3.0001e+02,6.0107e+02,5.8295e+02,6.0127e+02,5.6351e+02,3.0708e+02,3.0667e+02,3.0717e+02,3.7804e+02,5.6219e+02,5.6176e+02,5.6117e+02,5.5497e+02,5.6124e+02,5.5559e+02,5.6189e+02,5.6180e+02,5.6226e+02,5.6200e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.0400e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2042e+05,0.0000e+00,7.2768e+06,7.2241e+06,0.0000e+00,7.2926e+06,2.9867e-01,2.0085e-02,7.7692e-01,5.7352e-01,7.6645e-01
